CustomerID,Gender,PaymentMethod,Sign Up date,Country,Sector,Product,MonthlyCharges,Total Revenue
3623-FQBOX,Male,Mailed check,1/19/2013,Kenya,Others,Voice,19.95,416.4
0689-NKYLF,Male,Electronic check,3/1/2018,Kenya,Others,Voice,83.2,1060.6
8659-HDIYE,Female,Credit card (automatic),3/1/2018,Kenya,Others,Voice,74.65,4869.35
3658-KIBGF,Female,Electronic check,3/1/2018,Kenya,Others,Voice,54.9,54.9
3474-BAFSJ,Male,Bank transfer (automatic),3/1/2018,Kenya,Others,Voice,57.5,3265.95
5519-YLDGW,Female,Electronic check,3/1/2018,Kenya,Others,Voice,103.9,2254.2
3865-ZFZIB,Male,Mailed check,3/1/2018,Kenya,Others,Voice,19.65,358.15
1855-AGAWH,Male,Electronic check,9/5/2015,Kenya,Others,Voice,93.8,2939.8
7109-CQYUZ,Male,Mailed check,2/13/2018,Kenya,Others,Voice,89.25,4652.4
1370-GGAWX,Female,Electronic check,1/14/2014,Kenya,Others,Voice,94.15,4408.45
4680-KUTAJ,Female,Electronic check,9/30/2015,Kenya,Others,Voice,55.6,580.8
5307-UVGNB,Female,Bank transfer (automatic),6/14/2014,Kenya,Others,Voice,48.7,2495.2
4946-EDSEW,Female,Mailed check,4/9/2018,Kenya,Others,Voice,19.25,180.3
2883-ILGWO,Male,Bank transfer (automatic),7/17/2017,Kenya,Others,Voice,104.9,5913.95
2516-VQRRV,Female,Mailed check,2/3/2015,Kenya,Others,Voice,75.45,158.4
7580-UGXNC,Female,Mailed check,7/15/2012,Kenya,Others,Voice,54.85,104.2
3642-BYHDO,Female,Bank transfer (automatic),11/14/2014,Kenya,Others,Voice,19.9,1389.35
9629-NHXFW,Female,Mailed check,5/18/2017,Kenya,Others,Voice,19.4,19.4
2696-RZVZW,Male,Credit card (automatic),1/30/2014,Kenya,Others,Voice,25.05,1629.2
5766-FTRTS,Male,Mailed check,11/18/2015,Kenya,Others,Voice,84.45,6033.1
0396-HUJBP,Female,Mailed check,6/10/2017,Kenya,Others,Voice,19.3,44.4
5178-LMXOP,Male,Electronic check,1/25/2014,Kenya,Others,Voice,95.1,95.1
8879-ZKJOF,Female,Bank transfer (automatic),11/20/2012,Kenya,Others,Voice,79.85,3320.75
6285-FTQBF,Male,Credit card (automatic),11/24/2012,Kenya,Others,Voice,25.55,1867.7
8185-UPYBR,Male,Electronic check,9/17/2012,Kenya,Others,Voice,75.5,438
4585-HETAI,Female,Electronic check,6/6/2017,Kenya,Others,Voice,73.75,325.45
7526-BEZQB,Male,Electronic check,10/16/2017,Kenya,Others,Voice,96.05,1148.1
1474-JUWSM,Female,Electronic check,10/16/2017,Kenya,Others,Voice,68.4,3972.25
3530-CRZSB,Female,Mailed check,2/22/2015,Kenya,Others,Voice,20.65,155.9
8498-XXGWA,Female,Mailed check,5/15/2015,Kenya,Others,Voice,55.15,3673.15
9617-INGJY,Male,Mailed check,6/9/2015,Kenya,Others,Voice,70.6,70.6
0621-TSSMU,Male,Credit card (automatic),2/26/2018,Kenya,Others,Voice,19.95,1126.75
7234-KMNRQ,Male,Mailed check,4/7/2016,Kenya,Others,Voice,19,73.45
7636-PEPNS,Female,Mailed check,2/5/2018,Kenya,Others,Voice,44.1,2413.05
4683-WYDOU,Male,Bank transfer (automatic),8/21/2013,Kenya,Others,Voice,107.6,6912.7
9052-DHNKM,Male,Electronic check,11/6/2015,Kenya,Others,Voice,61.55,1581.95
6794-HKIAJ,Male,Bank transfer (automatic),6/24/2016,Kenya,Others,Voice,90.7,5586.45
5578-NKCXI,Female,Credit card (automatic),4/18/2016,Kenya,Others,Voice,99.25,5846.65
1642-HMARX,Female,Electronic check,8/2/2016,Kenya,Others,Voice,91.7,6424.7
3096-WPXBT,Female,Credit card (automatic),8/2/2016,Kenya,Others,Payments,100.7,6018.65
8434-PNQZX,Female,Credit card (automatic),5/11/2015,Kenya,Others,Payments,78.45,3373.4
5950-AAAGJ,Male,Bank transfer (automatic),3/23/2018,Kenya,Others,Payments,84.3,1537.9
4299-OPXEJ,Female,Bank transfer (automatic),6/10/2017,Kenya,Others,Payments,19.55,1080.55
4951-UKAAQ,Female,Electronic check,8/12/2016,Kenya,Others,Payments,88.95,355.2
9618-LFJRU,Female,Credit card (automatic),8/12/2016,Kenya,Others,Payments,20.45,82.85
6693-DJWTY,Female,Credit card (automatic),1/25/2014,Kenya,Others,Payments,55.6,2016.45
0744-GKNGE,Female,Bank transfer (automatic),11/18/2012,Kenya,Others,Payments,86.8,5327.25
6447-EGDIV,Female,Mailed check,11/18/2012,Kenya,Others,Payments,20.95,683.25
1167-OYZJF,Female,Bank transfer (automatic),6/5/2017,Kenya,Others,Payments,20.05,1263.05
2108-YKQTY,Female,Credit card (automatic),3/5/2018,Kenya,Banking,Payments,50.7,151.3
4806-DXQCE,Female,Electronic check,6/21/2016,Kenya,Others,Payments,113.65,7714.65
4918-QLLIW,Male,Credit card (automatic),6/21/2016,Kenya,Manufacturing,Premium SMS,53.4,188.7
7056-IMHCC,Male,Electronic check,3/12/2014,Kenya,Lending,Bulk SMS,101.9,5549.4
4854-SSLTN,Male,Mailed check,5/27/2017,Kenya,Entertainment,Premium SMS,59.5,130.5
5294-DMSFH,Female,Credit card (automatic),11/3/2017,Kenya,Insurance,Airtime,87.8,2621.75
4837-PZTIC,Female,Mailed check,2/13/2013,Kenya,Lending,Bulk SMS,41.9,1875.25
1625-JAIIY,Female,Electronic check,1/16/2018,Kenya,Payment Gateway,Bulk SMS,83,5685.8
0603-OLQDC,Male,Mailed check,12/1/2014,Kenya,Clean Energy,Bulk SMS,69.85,837.5
3272-VUHPV,Female,Bank transfer (automatic),1/29/2014,Kenya,Clean Energy,Bulk SMS,56.3,401.5
4176-FXYBO,Male,Electronic check,1/24/2018,Kenya,Consultancy,Premium SMS,109.55,6118.95
1063-DHQJF,Male,Mailed check,5/15/2016,Kenya,Consultancy,Airtime,92.15,6480.9
8663-UPDGF,Female,Bank transfer (automatic),12/19/2014,Kenya,Consultancy,Bulk SMS,69.5,1800.05
6719-FGEDO,Female,Bank transfer (automatic),2/5/2018,Kenya,Consultancy,Bulk SMS,97,7104.2
1837-YQUCE,Female,Bank transfer (automatic),2/15/2016,Kenya,Developer,Airtime,58.35,4214.25
2947-DOMLJ,Male,Mailed check,1/21/2014,Kenya,Banking,Bulk SMS,50.6,50.6
4112-LUEIZ,Male,Electronic check,3/29/2018,Kenya,ISP,Bulk SMS,89.5,863.1
0369-ZGOVK,Female,Bank transfer (automatic),12/6/2015,Kenya,Consultancy,Airtime,70.4,1992.2
4510-HIMLV,Male,Electronic check,4/9/2015,Kenya,Consultancy,Airtime,69.8,69.8
9919-KNPOO,Female,Electronic check,8/28/2013,Kenya,Consultancy,Bulk SMS,94.3,1948.35
8749-JMNKX,Male,Bank transfer (automatic),5/10/2017,Kenya,Developer,Bulk SMS,93.8,4750.95
7872-BAAZR,Female,Bank transfer (automatic),5/10/2017,Kenya,Clean Energy,Bulk SMS,19.55,1007.9
9391-LMANN,Male,Electronic check,9/13/2016,Kenya,Entertainment,Premium SMS,95.95,5036.9
2430-USGXP,Male,Electronic check,11/26/2015,Kenya,Consultancy,Airtime,101.05,2391.8
8174-TBVCF,Female,Credit card (automatic),12/10/2014,Kenya,Clean Energy,Bulk SMS,94.8,6859.05
1698-XFZCI,Male,Electronic check,6/19/2015,Kenya,Consultancy,Airtime,107.75,6521.9
1877-HKBQX,Female,Mailed check,12/19/2017,Kenya,FMCG,Bulk SMS,54.6,617.85
4450-DLLMH,Male,Credit card (automatic),2/5/2018,Kenya,Banking,Bulk SMS,71.3,157.75
0428-AXXLJ,Male,Bank transfer (automatic),11/17/2017,Kenya,Financial Services,Bulk SMS,19.5,516.3
2746-DIJLO,Female,Credit card (automatic),10/10/2017,Kenya,Gaming,Bulk SMS,56.3,2364
5955-ERIHD,Male,Electronic check,10/29/2013,Kenya,Gaming,Bulk SMS,94.7,1687.95
0917-EZOLA,Male,Bank transfer (automatic),10/25/2012,Kenya,Gaming,Premium SMS,104.15,7689.95
3508-VLHCZ,Female,Credit card (automatic),12/4/2015,Kenya,Health,Bulk SMS,90.55,6239.05
4086-ATNFV,Female,Mailed check,11/26/2012,Kenya,Lending,Bulk SMS,60.8,2042.05
0468-YRPXN,Male,Credit card (automatic),9/3/2013,Kenya,Payment Gateway,USSD,98.8,2807.1
5996-NRVXR,Male,Credit card (automatic),11/4/2014,Kenya,Research,Bulk SMS,98.15,4116.8
3739-YBWAB,Male,Mailed check,10/21/2015,Kenya,Banking,USSD,35.35,1317.95
7047-FWEYA,Female,Electronic check,10/8/2015,Kenya,Education,Bulk SMS,103.15,4594.65
2000-MPKCA,Female,Electronic check,11/5/2017,Kenya,Lending,Airtime,107.75,6332.75
9762-YAQAA,Male,Credit card (automatic),9/29/2012,Kenya,Banking,Bulk SMS,81.4,3213.75
5949-EBSQK,Male,Credit card (automatic),1/31/2018,Kenya,Financial Services,Bulk SMS,61.45,229.55
5473-KHBPS,Female,Credit card (automatic),12/15/2014,Kenya,Payment Gateway,Airtime,95.7,4976.15
0100-DUVFC,Male,Electronic check,7/13/2016,Kenya,Clean Energy,Bulk SMS,104.8,7308.95
5397-TUPSH,Male,Bank transfer (automatic),3/15/2018,Kenya,Consultancy,Airtime,70.95,4555.2
8950-MTZNV,Male,Mailed check,10/26/2012,Kenya,Health,Airtime,44.95,44.95
0326-VDYXE,Female,Electronic check,10/12/2015,Kenya,Consultancy,Airtime,97.65,6982.5
6773-LQTVT,Female,Mailed check,7/3/2017,Kenya,Clean Energy,Bulk SMS,35.65,1025.15
7274-RTAPZ,Male,Electronic check,4/13/2015,Kenya,Consultancy,Airtime,90.55,90.55
0436-TWFFZ,Female,Mailed check,10/30/2016,Kenya,Lending,Bulk SMS,85.25,5714.2
8566-YPRGL,Female,Mailed check,11/16/2016,Kenya,Consultancy,Bulk SMS,19.5,19.5
0311-UNPFF,Female,Bank transfer (automatic),11/16/2016,Kenya,Agriculture,Voice,88.8,2274.35
6609-MXJHJ,Female,Mailed check,8/10/2014,Kenya,Health,Bulk SMS,25.1,789.55
2669-OIDSD,Female,Credit card (automatic),10/14/2015,Kenya,Clean Energy,Airtime,100.05,4834
8400-WZICQ,Female,Electronic check,8/19/2012,Kenya,Consultancy,Bulk SMS,55.7,3131.8
3834-XUIFC,Male,Mailed check,3/8/2018,Kenya,Consultancy,Bulk SMS,85.2,602.55
9576-SYUHJ,Male,Electronic check,2/28/2018,Kenya,Education,Airtime,91.15,3369.25
0410-IPFTY,Female,Bank transfer (automatic),7/8/2014,Kenya,Retail,Bulk SMS,83.85,2674.15
2831-EBWRN,Male,Electronic check,3/11/2015,Kenya,Gaming,Premium SMS,45.9,199.75
9430-NKQLY,Male,Credit card (automatic),1/26/2015,Kenya,Lending,Bulk SMS,25.1,1790.8
8414-MYSHR,Male,Electronic check,4/2/2014,Kenya,Gaming,Bulk SMS,91.4,449.75
0247-SLUJI,Male,Mailed check,2/19/2018,Kenya,Clean Energy,Bulk SMS,19.7,19.7
9402-ORRAH,Female,Electronic check,2/19/2018,Kenya,Gaming,Bulk SMS,91.5,1400.3
6483-OATDN,Male,Credit card (automatic),6/13/2013,Kenya,Agriculture,Airtime,51.3,411.6
1293-HHSHJ,Female,Mailed check,6/4/2014,Kenya,Consultancy,Bulk SMS,21.1,741
4840-ORQXB,Female,Electronic check,8/15/2017,Kenya,Clean Energy,Bulk SMS,104.75,5841.35
7599-FKVXZ,Male,Bank transfer (automatic),8/15/2017,Kenya,Consultancy,Bulk SMS,106.15,4512.7
3982-DQLUS,Male,Electronic check,12/7/2012,Kenya,Developer,Airtime,85.75,5688.45
8610-ZIKJJ,Female,Mailed check,5/17/2017,Kenya,Education,Bulk SMS,20.3,31.9
3756-VNWDH,Male,Electronic check,6/30/2017,Kenya,Payment Gateway,Bulk SMS,100.75,6674.65
7801-KICAO,Female,Electronic check,2/6/2016,Kenya,Developer,Bulk SMS,74.15,1345.75
7673-LPRNY,Female,Electronic check,2/13/2016,Kenya,Lending,Bulk SMS,78.55,1843.05
8229-TNIQA,Female,Mailed check,2/13/2016,Kenya,Developer,Airtime,45.3,196.95
6060-QBMGV,Male,Credit card (automatic),11/13/2012,Kenya,Entertainment,Premium SMS,19.85,1433.8
7339-POGZN,Female,Electronic check,10/15/2013,Kenya,Consultancy,Bulk SMS,50.7,214.55
2828-SLQPF,Male,Bank transfer (automatic),6/1/2017,Kenya,Education,Bulk SMS,45,865.85
4465-VDKIQ,Female,Electronic check,1/27/2014,Kenya,Consultancy,Airtime,77.8,1358.6
2921-XWDJH,Female,Electronic check,10/29/2014,Kenya,Financial Services,Bulk SMS,83.45,3147.15
6221-AVQYL,Male,Credit card (automatic),10/29/2014,Kenya,AT,Airtime,73.25,131.05
2558-BUOZZ,Male,Bank transfer (automatic),7/20/2017,Kenya,Payment Gateway,Bulk SMS,94.8,4535.85
9257-AZMTZ,Female,Bank transfer (automatic),4/15/2018,Kenya,Energy,Bulk SMS,20.1,1078.75
0003-MKNFE,Male,Mailed check,3/17/2018,Kenya,Developer,Airtime,59.9,542.4
0975-UYDTX,Female,Credit card (automatic),2/27/2018,Kenya,Education,Bulk SMS,90.1,2312.55
7743-EXURX,Male,Electronic check,5/12/2016,Kenya,Education,Bulk SMS,51.05,415.05
4682-BLBUC,Male,Electronic check,3/7/2014,Kenya,Clean Energy,Bulk SMS,70.95,3250.45
0975-VOOVL,Female,Mailed check,11/5/2014,Kenya,FMCG,Bulk SMS,29.2,98.5
5968-VXZLG,Male,Bank transfer (automatic),4/24/2013,Kenya,Logistics,Airtime,46.6,87.9
5569-KGJHX,Female,Bank transfer (automatic),10/11/2012,Kenya,FMCG,Bulk SMS,85.35,754.65
4988-IQIGL,Male,Electronic check,3/4/2016,Kenya,Lending,Bulk SMS,75.35,75.35
5201-FRKKS,Male,Bank transfer (automatic),3/19/2018,Kenya,Developer,Airtime,74.3,1952.25
9799-CAYJJ,Female,Electronic check,8/14/2013,Kenya,Gaming,Bulk SMS,69.3,153.8
7730-IUTDZ,Male,Electronic check,11/23/2013,Kenya,Gaming,Bulk SMS,75.2,3198.6
0426-TIRNE,Female,Mailed check,11/23/2013,Kenya,Health,Bulk SMS,20.9,20.9
5443-SCMKX,Female,Electronic check,2/26/2016,Kenya,Consultancy,Airtime,94.3,5610.15
8295-KMENE,Female,Mailed check,7/31/2012,Kenya,Financial Services,USSD,76.45,4519.5
6738-ISCBM,Male,Electronic check,3/29/2016,Kenya,Banking,Bulk SMS,54,2440.25
9821-BESNZ,Male,Electronic check,6/21/2017,Kenya,Financial Services,Bulk SMS,104.25,6860.6
3678-MNGZX,Male,Bank transfer (automatic),2/29/2016,Kenya,Financial Services,Bulk SMS,19.95,1377.7
1335-NTIUC,Male,Electronic check,8/15/2017,Kenya,Agriculture,Bulk SMS,24.95,190.25
2916-BQZLN,Male,Electronic check,5/26/2017,Kenya,Clean Energy,USSD,84.75,1651.95
4558-CGYCZ,Male,Mailed check,3/10/2014,Kenya,Consultancy,Bulk SMS,19.75,78.3
2368-GAKKQ,Female,Bank transfer (automatic),3/4/2015,Kenya,Marketing,Voice,113.65,7939.25
8710-YGLWG,Male,Mailed check,6/2/2017,Kenya,Entertainment,Bulk SMS,44.9,44.9
3199-XGZCY,Female,Electronic check,8/24/2017,Kenya,Consultancy,Bulk SMS,75.25,576.7
3785-KTYSH,Male,Mailed check,6/23/2017,Kenya,Payment Gateway,Bulk SMS,24.6,1279
6814-ZPWFQ,Male,Bank transfer (automatic),6/6/2013,Kenya,Logistics,Bulk SMS,25,1260.7
4063-EIKNQ,Male,Bank transfer (automatic),12/1/2014,Kenya,Consultancy,Voice,20.95,267.35
6993-YCOBK,Male,Electronic check,11/13/2017,Kenya,FMCG,Airtime,110.6,6586.85
5206-HPJKM,Male,Credit card (automatic),2/21/2017,Kenya,Lending,Bulk SMS,55.5,934.15
7587-RZNME,Male,Electronic check,4/13/2015,Kenya,Consultancy,Bulk SMS,43.3,123.65
0748-RDGGM,Male,Bank transfer (automatic),2/14/2018,Kenya,Entertainment,Bulk SMS,109.5,7534.65
8393-JMVMB,Male,Mailed check,11/29/2017,Kenya,Agriculture,Bulk SMS,19.45,19.45
5019-GQVCR,Male,Electronic check,3/27/2018,Kenya,Health,Bulk SMS,84.85,3645.6
6036-TTFYU,Female,Mailed check,10/29/2016,Kenya,Developer,Bulk SMS,19.6,314.45
2550-AEVRU,Female,Electronic check,10/29/2016,Kenya,Lending,Bulk SMS,53.45,3053
0969-RGKCU,Male,Credit card (automatic),10/29/2016,Kenya,Clean Energy,Bulk SMS,19.8,677.05
0378-CJKPV,Female,Credit card (automatic),9/26/2017,Kenya,Gaming,Bulk SMS,112.1,7965.95
4706-AXVKM,Female,Credit card (automatic),11/1/2012,Kenya,Banking,Bulk SMS,84.8,906.85
5889-JTMUL,Female,Electronic check,8/12/2014,Kenya,Entertainment,USSD,95.05,4888.7
9026-RNUJS,Male,Electronic check,4/8/2013,Kenya,Agriculture,Bulk SMS,50.35,237.25
3746-EUBYR,Male,Bank transfer (automatic),1/29/2018,Kenya,Insurance,Payments,74.6,74.6
2332-EFBJY,Male,Mailed check,7/11/2017,Kenya,Consultancy,Airtime,19.7,342.4
2880-FPNAE,Male,Electronic check,5/19/2014,Kenya,Developer,Bulk SMS,74.2,140.1
1703-MGIAB,Female,Mailed check,4/14/2016,Kenya,Gaming,Bulk SMS,69,1108
4311-QTTAI,Female,Credit card (automatic),7/15/2012,Kenya,Banking,Bulk SMS,19.35,295.55
9474-PHLYD,Female,Electronic check,3/19/2014,Kenya,AT,Bulk SMS,59.45,892.65
4318-RAJVY,Female,Mailed check,2/1/2018,Kenya,Gaming,Bulk SMS,19.8,198.25
2165-VOEGB,Female,Bank transfer (automatic),2/1/2018,Kenya,Clean Energy,USSD,105.2,4822.85
3612-YUNGG,Male,Credit card (automatic),5/15/2016,Kenya,Consultancy,Bulk SMS,109.2,6741.15
2254-DLXRI,Female,Mailed check,8/19/2017,Kenya,Gaming,Premium SMS,79.15,79.15
5062-CJJKH,Male,Mailed check,8/19/2017,Kenya,Agriculture,Bulk SMS,53.65,1355.45
9028-LIHRP,Male,Credit card (automatic),2/24/2017,Kenya,Consultancy,Bulk SMS,100.2,7209
2219-MVUSO,Male,Mailed check,2/23/2015,Kenya,Financial Services,Bulk SMS,45.15,438.4
1053-MXTTK,Female,Bank transfer (automatic),8/16/2012,Kenya,Health,Bulk SMS,108.65,7726.35
1530-ZTDOZ,Female,Bank transfer (automatic),5/28/2015,Kenya,Insurance,Bulk SMS,40.65,2070.75
1301-LOPVR,Male,Credit card (automatic),2/27/2018,Kenya,Banking,Bulk SMS,55.35,1636.95
0853-TWRVK,Male,Bank transfer (automatic),5/26/2017,Kenya,Gaming,Bulk SMS,105.6,7581.5
8914-RBTSB,Male,Electronic check,2/4/2016,Kenya,Gaming,Bulk SMS,93.8,3019.5
6212-ATMLK,Female,Electronic check,6/10/2017,Kenya,Lending,Bulk SMS,95.7,4729.75
8200-LGKSR,Male,Electronic check,4/25/2016,Kenya,Consultancy,Bulk SMS,83.2,6126.1
1568-BEKZM,Male,Credit card (automatic),8/10/2015,Kenya,Education,Bulk SMS,90.05,6333.4
0670-ANMUU,Male,Credit card (automatic),8/21/2017,Kenya,Education,Bulk SMS,97.65,6687.85
6897-RWMUB,Male,Bank transfer (automatic),7/27/2015,Kenya,Consultancy,Airtime,68.05,4158.25
0963-ZBDRN,Male,Electronic check,1/18/2016,Kenya,Entertainment,Premium SMS,96.2,3183.4
7594-RQHXR,Female,Electronic check,7/25/2017,Kenya,Lending,Bulk SMS,79.6,79.6
6999-CHVCF,Male,Bank transfer (automatic),11/16/2013,Kenya,Gaming,Bulk SMS,102.1,7149.35
6134-KWTBV,Male,Bank transfer (automatic),6/30/2017,Kenya,Consultancy,Bulk SMS,23.4,1429.65
1077-HUUJM,Female,Electronic check,6/24/2015,Kenya,Gaming,Bulk SMS,71.05,472.65
6331-EWIEB,Male,Electronic check,4/12/2018,Kenya,Developer,Premium SMS,85.25,1734.5
0895-LNKRC,Male,Mailed check,2/20/2015,Kenya,Lending,Bulk SMS,19.45,113.5
2045-BMBTJ,Female,Bank transfer (automatic),6/18/2017,Kenya,Manufacturing,Bulk SMS,59.45,1884.65
8417-GSODA,Male,Bank transfer (automatic),7/22/2016,Kenya,Utilities,Bulk SMS,92.2,2568.15
5171-EPLKN,Male,Credit card (automatic),1/14/2018,Kenya,Education,Airtime,19.85,470
4452-QIIEB,Male,Mailed check,6/4/2015,Kenya,Consultancy,Bulk SMS,43.9,278.4
5998-VVEJY,Male,Electronic check,1/20/2014,Kenya,Health,Bulk SMS,80.5,2088.8
1624-NALOJ,Male,Electronic check,10/9/2013,Kenya,Financial Services,USSD,89.8,502.6
6741-EGCBI,Male,Credit card (automatic),10/9/2013,Kenya,Health,Bulk SMS,90.5,2595.85
7820-ZYGNY,Male,Credit card (automatic),2/27/2014,Kenya,Developer,Bulk SMS,90.45,5825.5
4317-VTEOA,Male,Electronic check,8/1/2015,Kenya,Lending,Bulk SMS,50.75,50.75
9677-AVKED,Female,Electronic check,8/31/2017,Kenya,Banking,Bulk SMS,84.6,4449.75
1670-SVOWZ,Female,Credit card (automatic),8/31/2017,Kenya,Gaming,Bulk SMS,89.65,1208.35
2227-JRSJX,Female,Bank transfer (automatic),7/10/2017,Kenya,Health,Voice,99.15,1956.4
9847-HNVGP,Male,Mailed check,7/15/2012,Kenya,Consultancy,Voice,19.95,310.6
6696-YDAYZ,Male,Mailed check,9/20/2012,Kenya,Legal,Bulk SMS,20.5,290.55
8980-WQFWL,Female,Electronic check,7/17/2014,Kenya,Energy,Bulk SMS,62.1,2096.1
1730-ZMAME,Female,Electronic check,7/16/2017,Kenya,Insurance,Bulk SMS,79.5,2665
6506-EYCNH,Female,Bank transfer (automatic),3/15/2014,Kenya,Education,Bulk SMS,19.55,543.8
4634-JLRJT,Female,Mailed check,7/19/2017,Kenya,Banking,Bulk SMS,20.35,20.35
9501-UKKNL,Male,Electronic check,3/24/2015,Kenya,Agriculture,Bulk SMS,51.7,3005.8
2560-QTSBS,Female,Bank transfer (automatic),9/18/2017,Kenya,Clean Energy,Bulk SMS,23.3,1623.15
7541-YLXCL,Male,Mailed check,10/26/2012,Kenya,Consultancy,Airtime,65.4,2498.4
4795-WRNVT,Female,Mailed check,1/27/2016,Kenya,Banking,Bulk SMS,65.1,2586
6080-TCMYC,Male,Electronic check,6/5/2017,Kenya,Agriculture,Voice,81.2,3292.3
0260-ZDLGK,Female,Mailed check,1/8/2018,Kenya,Lending,Bulk SMS,72.9,651.4
7860-UXCRM,Male,Credit card (automatic),1/8/2018,Kenya,Consultancy,USSD,74.5,4674.55
6357-JJPQT,Female,Electronic check,3/12/2018,Kenya,Consultancy,Bulk SMS,80.5,232.35
2292-XQWSV,Male,Mailed check,10/24/2017,Kenya,Manufacturing,Bulk SMS,60.3,2448.5
9552-TGUZV,Male,Mailed check,5/10/2017,Kenya,Transport,Bulk SMS,75,658.1
5913-INRQV,Male,Mailed check,5/10/2017,Kenya,Payment Gateway,Bulk SMS,90.15,3128.8
8722-NGNBH,Male,Mailed check,6/19/2017,Kenya,Lending,Bulk SMS,40,223.45
6210-KBBPI,Male,Credit card (automatic),7/30/2013,Kenya,Education,Bulk SMS,99.45,919.4
9643-YBLUR,Male,Credit card (automatic),4/30/2014,Kenya,Research,Airtime,69.05,653.95
8734-FNWVH,Male,Bank transfer (automatic),12/11/2017,Kenya,Consultancy,USSD,59.7,1825.5
9447-YPTBX,Female,Bank transfer (automatic),10/17/2017,Kenya,Consultancy,Voice,19.85,943.1
0133-BMFZO,Female,Electronic check,9/28/2015,Kenya,Lending,USSD,86.25,181.65
6128-CZOMY,Female,Electronic check,4/7/2018,Kenya,Consultancy,Voice,45.65,45.65
9540-JYROE,Male,Mailed check,2/22/2018,Kenya,Financial Services,Bulk SMS,70.1,551.35
9026-LHEVG,Female,Electronic check,2/22/2018,Kenya,Health,Bulk SMS,40.75,359.4
2260-USTRB,Female,Bank transfer (automatic),6/7/2017,Kenya,Lending,USSD,70.2,115.95
3656-TKRVZ,Female,Electronic check,5/13/2014,Kenya,Consultancy,Bulk SMS,55.35,165.2
7011-CVEUC,Male,Credit card (automatic),11/10/2017,Kenya,Health,USSD,95.7,2338.35
6185-TASNN,Male,Electronic check,12/8/2017,Kenya,Developer,USSD,46.3,46.3
7925-PNRGI,Female,Mailed check,9/11/2013,Kenya,Transport,Bulk SMS,81.3,3541.1
8623-TMRBY,Male,Electronic check,9/14/2017,Kenya,Health,Bulk SMS,84.2,4146.05
1552-CZCLL,Female,Credit card (automatic),7/5/2017,Kenya,Health,Bulk SMS,20,1087.25
3038-PQIUY,Female,Bank transfer (automatic),10/7/2016,Kenya,Education,Bulk SMS,66.15,2522.4
1501-SGHBW,Male,Mailed check,3/6/2016,Kenya,Financial Services,Bulk SMS,45.85,81
9313-CDOGY,Male,Electronic check,3/4/2018,Kenya,Lending,Bulk SMS,19.6,717.3
8148-BPLZQ,Male,Electronic check,7/15/2017,Kenya,Health,Bulk SMS,49.8,1734.2
2623-DRYAM,Female,Electronic check,2/3/2014,Kenya,Entertainment,Premium SMS,101.75,7069.3
9987-LUTYD,Female,Mailed check,3/7/2018,Kenya,Entertainment,Premium SMS,55.15,742.9
3208-YPIOE,Male,Electronic check,7/6/2016,Kenya,Payment Gateway,Bulk SMS,75.25,3017.65
4488-KQFDT,Female,Electronic check,11/19/2014,Kenya,Retail,Bulk SMS,103.95,6423
2612-RANWT,Female,Bank transfer (automatic),5/17/2017,Kenya,Clean Energy,Bulk SMS,100.15,1164.3
5693-PIPCS,Male,Credit card (automatic),1/1/2013,Kenya,Real Estate,Bulk SMS,99.65,4220.35
0491-KAPQG,Male,Electronic check,1/17/2013,Kenya,Consultancy,Bulk SMS,73.7,1558.7
1925-LFCZZ,Male,Bank transfer (automatic),5/7/2015,Kenya,Consultancy,Bulk SMS,50.05,2743.45
8039-EQPIM,Male,Bank transfer (automatic),5/7/2015,Kenya,Financial Services,Bulk SMS,60.25,4055.5
6900-PXRMS,Male,Electronic check,9/16/2012,Kenya,Developer,Airtime,105.75,2710.25
8707-RMEZH,Female,Credit card (automatic),2/28/2014,Kenya,Lending,Bulk SMS,87.3,6055.55
3346-BRMIS,Female,Electronic check,11/9/2017,Kenya,ISP,Bulk SMS,48.35,810.7
3209-ZPKFI,Male,Electronic check,2/22/2018,Kenya,ISP,Airtime,54.25,2538.2
6479-VDGRK,Female,Bank transfer (automatic),1/20/2018,Kenya,Banking,USSD,85.3,6129.2
9373-WSLOY,Male,Electronic check,10/17/2017,Kenya,Education,Bulk SMS,50,1750.85
2933-FILNV,Female,Mailed check,10/17/2017,Kenya,Utilities,Bulk SMS,24.4,36.55
3569-JFODW,Female,Credit card (automatic),12/15/2017,Kenya,Payment Gateway,Bulk SMS,90.95,6652.45
9819-FBNSV,Male,Bank transfer (automatic),2/21/2018,Kenya,Gaming,Bulk SMS,72.25,2575.45
9544-PYPSJ,Female,Credit card (automatic),1/4/2016,Kenya,Consultancy,Bulk SMS,96.1,6019.35
1591-XWLGB,Female,Credit card (automatic),6/3/2017,Kenya,Payment Gateway,USSD,19.85,1379.6
0396-UKGAI,Male,Bank transfer (automatic),5/26/2014,Kenya,Agriculture,Bulk SMS,55.3,1284.2
3243-ZHOHY,Female,Mailed check,2/5/2013,Kenya,Consultancy,Bulk SMS,20.1,296.15
5186-EJEGL,Male,Mailed check,3/3/2016,Kenya,Logistics,Bulk SMS,69.5,653.25
7527-QNRUS,Male,Mailed check,5/30/2017,Kenya,Retail,Bulk SMS,25.15,412.6
